,name,price,parent category,subcategory,url
2425,UNICONF ROT FRONT BATON QAYMAQ ÇƏKİ KONFET KQ,14.59,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/rot-front-baton-qaymaq-ceki-konfet-1kq/
2426,UNICONF KRASNIY OKTYABR ALENKA ŞOKOLAD KQ,21.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/krasniy-oktyabr-alenka-shokolad-1kq/
2427,UNICONF ROT FRONT OSENNİY VALS KONFET KQ,21.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/rot-front-osenniy-vals-ceki-konfet-1kq/
2428,ROSHEN STAKAN MOLOKA ÇƏKİ KONFET KQ,11.35,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-stakan-moloka-ceki-konfet-kg/
2429,UNICONF MİŞKA KOSOLAPIY ŞOKOLAD KQ,23.59,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/k-o-mishka-kosolapiy-shokolad-1kq/
2430,AKKOND KONFET OTLOMİ KQ,18.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/akkond-konfet-otlomi-qkq/
2431,UNICONF İRİS KİS-KİS KQ,10.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/iris-kis-kis-1kq/
2432,ROSHEN MINKY-BINKY KQ,8.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-minky-binky-ceki-konfet-1kq/
2433,MARS MINIS KG,19.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/m-a-r-s-m-i-n-i-s-b-u-l-k-k-q/
2434,UNICONF PTİÇYE MOLOKO QAYMAQLI VANİLLİ KQ,15.19,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/pticheye-moloko-qaymaqli-vanil-1kg/
2435,UNICONF BABAYEVSKİY ŞOKOLAD ÇƏKİ KONFET KQ,23.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/babayevskiy-sokolad-ceki-konfet-1kq/
2436,ROSHEN CRAZY BEE KQ,5.89,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-pcolka-ceki-marmelad-1kg/
2437,LA MONDE KREMLİ KONFET KQ,8.7,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/299660_la_monde_kremli_konfet_1kq_07638/
2438,ROSHEN KOROVKA KQ,6.55,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-korovka-ceki-konfet-1kq/
2439,UNICONF QRILYAJ ŞOKOLAD KQ,23.59,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/qrilyaj-shokolad-1kq/
2440,COBARDE CHOCOLATE KONFET AĞ QLAZURLU KQ,14.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/c-o-b-a-r-d-e-c-h-o-c-o-l-a-t-e-k-o-n-f-e-t-a-g-q-l-a-z-u-r-l-u-1-k-q/
2441,KONTI SLADKOYE SOZVUÇİYE PORTAĞALLI ŞOKOLAD KQ,10.85,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/sladkoye-sozv-portagalli-shokolad-1kg/
2442,KONTI ZOLOTAYA LİLİYA ŞOKOLAD KQ,13.79,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/konti-zolotaya-liliya-shokolad-1kg/
2443,ROSHEN JELLY KQ,6.25,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-djelli-ceki-konfet-1kq/
2444,UNICONF ROT FRONT MOSKVİÇKA KARAMEL KQ,10.89,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/rot-front-moskvichka-karamel-1kg/
2445,UNICONF KARAMEL LİMONNAYA KQ,8.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/karamel-limonnaya-1kq/
2446,ALBENI ATIŞTIRMALIK ŞOKOLAD KONFET KQ,14.35,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/a-l-b-e-n-i-a-t-i-s-h-t-i-r-m-a-l-i-k-s-h-o-k-o-l-a-d-k-o-n-f-e-t-1-k-q/
2447,ROSHEN MOLOCHNAYA KAPLYA KARAMEL KQ,8.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-molocnaya-kaplya-ceki-karamel-1kq/
2448,BOUNTY KG,19.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/b-o-u-n-t-y-b-u-l-k-1-k-q/
2449,COBARDE CHOCOLATE KONFET QARA KQ,14.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/c-o-b-a-r-d-e-c-h-o-c-o-l-a-t-e-k-o-n-f-e-t-q-a-r-a-1-k-q/
2450,SNICKERS MINIS KG,19.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/s-n-i-c-k-e-r-s-m-i-n-i-s-b-u-l-k-1-k-q/
2451,KIT KAT ŞOKOLADLI ÇƏKİ KONFET KQ,19.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/313125_kit_kat_wafer_sweets_1kq_08657/
2452,N1 KEPEKLI COREK 15% 400 QR,0.95,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/kepekli-corek-n1-15-400-gr/
2453,YEDOY ERISDE XENGEL,1,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/y-e-d-o-y-e-r-i-s-d-e-x-e-n-g-e-l/
2454,YEDOY SAC LAVAS,0.59,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/y-e-d-o-y-s-a-c-l-a-v-a-s/
2455,N1 PEHRIZ COREYI 300 QR,0.72,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/pehriz-coreyi-n1-300-gr/
2456,XUSUSI BATON N1 400 GR,0.75,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/xususi-baton-n1-400-gr/
2457,OVEN DOĞRANMIŞ BAGET,0.25,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/387745_oven_dogranmis_baget_14703/
2458,BRAVO GENCE TENDIR COREYI,0.9,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/bravo-gence-tendir-bread/
2459,YEDOY DONER LAVAS PEHRIZ 10 EDED,1.8,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/y-e-d-o-y-d-o-n-e-r-l-a-v-a-s-p-e-h-r-i-z-1-0-e-d-e-d/
2460,BRAVO ZAVOD COREYI 500 GR,0.5,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/bravo-zavod-coreyi-500-gr/
2461,YEDOY DOYUMLUQ LAVAS 10 EDED,1.45,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/y-e-d-o-y-d-o-y-u-m-l-u-q-l-a-v-a-s-1-0-e-d-e-d/
2462,BIZIM TENDIR DONER LAVASI,,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/bizim-tendir-doner-lavasi/
2463,ALMAN ÇÖRƏYİ N1 400 QR,0.95,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/240544_alman_bread_n1_400_gr_4760130800012/
2464,FANAT UNLAMA 300Q,1.2,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/305356_fanat_unlama_300q_4760148000282/
2465,BİZİM TƏNDİR XƏNGƏL,,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/504533_bizim_tendir_xengel_4760162280134/
2466,BORODIN COREK N1 400 GR,0.95,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/borodin-corek-n1-400-gr/
2467,N1 BUĞDA UNU ÇÖRƏK 300 QR,0.72,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/252130_n1_bugda_unu_bread_300_gr_4760026805961/
2468,EJLA COVDAR COREYI,2.3,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/e-j-l-a-c-o-v-d-a-r-c-o-r-e-y-i/
2469,YEDOY NAXÇIVAN LAVAŞI 5 ƏDƏDLİ,1.07,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/375465_yedoy_naxcivan_lavasi_5_ed_4760064500064/
2470,BİNƏ KÜRƏ ÇÖRƏYİ,0.81,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/300304_bine_kure_bread_4760100400167/
2471,NUR ZAVOD COREYI,0.65,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/nur-zavod-coreyi/
2472,BINE ZAVOD COREYI,0.65,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/bine-zavod-coreyi/
2473,COREKCI NAXCIVAN LAVASI 5 EDEDLI,1.15,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/c-o-r-e-k-c-i-n-a-x-c-i-v-a-n-l-a-v-a-s-i-5-e-d-e-d-l-i/
2474,ÇÖRƏKÇİ TOST ÇÖRƏYİ 600 QR,1.41,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/489300_corekci_tost_bread_600_qr_4760109703221/
2475,COREKCI ZIRE COREYI 400 GR,1.05,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/corekci-zire-coreyi-400-gr/
2476,COREKCI BATON EKSTRA 400 QR,0.95,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/corekci-baton-ekstra-400-qr/
2477,COREKCI BATON SADE 400 QR,0.85,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/corekci-baton-sade-400-qr/
2478,ÇÖRƏKÇİ ZAVOD ÇÖRƏYİ 700 QR,0.75,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/234173_corekci_factory_bread_700_qr_4760109700886/
2479,COREKCI BATON KEPEKLI 400 QR,0.95,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/corekci-baton-kepekli-400-qr/
2480,MƏRCAN SOYUDULMUŞ TOYUQ BACAĞI QABDA,7.19,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/274558_marcan_cooled_chicken_thigt_box_5179/
2481,MƏRCAN SOYUDULMUŞ TOYUQ QANADI QABDA,6.89,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/274560_marcan_cooled_chicken_wings_box_5181/
2482,MƏRCAN SOYUDULMUŞ TOYUQ PAKETDƏ KQ,6.5,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/mercan-teze-toyuq-paket-kq/
2483,MƏRCAN SOYUDULMUŞ TOYUQ BUD BUTULKA QABDA,6.89,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/274557_marcan_cooled_chicken_drumstick_box_5178/
2484,SİYƏZƏN TOYUQ BUD BÜTÖV,4.19,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/s-i-y-e-z-e-n-t-o-y-u-q-b-u-d-b-u-t-o-v/
2485,SƏBA QIZIL TƏZƏ TOYUQ QABDA,6.75,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/seba-qizil-teze-toyuq-qabda-kg/
2486,MƏRCAN SOYUDULMUŞ TOYUQ FİLESİ QABDA,8.09,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/274561_marcan_cooled_chicken_fillet_box_5182/
2487,SİYƏZƏN TOYUQ BUD DİBİ,6.19,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/siyezen-toyuq-bud-dibi/
2488,SİYƏZƏN TOYUQ AÇIQ,5.39,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/296509_siyezen_toyuq_aciq_07300/
2489,SİYƏZƏN TOYUQ CİYƏRİ,3.15,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/siyezen-toyuq-ciyer/
2490,MƏRCAN PREMİUM SOYUDULMUŞ TOYUQ VAKUUM KQ,6.59,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/469259_marcan_premium_cooled_chicken_vacuum_21004/
2491,MƏRCAN PREMİUM SOYUDULMUŞ FİLE KQ,9,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/m-e-r-c-a-n-p-r-e-m-i-u-m-s-o-y-u-d-u-l-m-u-s-h-f-i-l-e-k-q/
2492,SİYƏZƏN TOYUQ FİLESİ,6.69,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/s-i-y-e-z-e-n-t-o-y-u-q-f-i-l-e/
2493,SİYƏZƏN TƏZƏ TOYUQ YAŞIL PAKET,4.65,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/221073_siyezen_teze_toyuq_yasil_paket_01010/
2494,MAMAM BAKERY QOGAL SIRIN,0.79,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/m-a-m-a-m-b-a-k-e-r-y-s-i-r-i-n-q-o-g-a-l/
2495,MAMAM BAKERY BULKA UREK,0.65,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/m-a-m-a-m-b-a-k-e-r-y-b-u-l-k-a-u-r-e-k/
2496,ABŞERON SİMİT,0.7,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/a-b-s-i-m-i-t/
2497,MAMAM BAKERY SIMIT,0.65,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/m-a-m-a-m-b-a-k-e-r-y-s-i-m-i-t/
2498,MAMAM BAKERY BULKA KISMISLI,0.7,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/458497_mamam_bakery_bulka_raisin_20285/
2499,MAMAM BAKERY HOT DOG,0.99,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/458496_mamam_bakery_hot_dog_20284/
2500,MAMAM BAKERY BULKA QOZLU,0.59,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/459883_mamam_bakery_bulka_nut_20455/
2501,ABŞERON BULKA QOZLU,0.77,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/513374_abseron_bulka_nut_24097/
2502,OVEN KICIK BATON 100 QR,0.45,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/387746_oven_small_baton_100_qr_14704/
2503,DELIFRANCE KERE YAGLI KRUASSAN (24%),1.75,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/221023_delifrance_kere_butter_croissant_24_822/
2504,DELIFRANCE SOKOLADLI FINDIQLI KRUASSAN,1.49,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/221026_delifrance_chocolate_nut_croissant_825/
2505,ABŞERON XOTDOQ,0.95,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/434718_abseron_sausage_roll_18478/
2506,MAMAM BAKERY BULKA CEMLİ,0.55,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/459882_mamam_bakery_bulka_jam_20454/
2507,OVEN SIMIT COREK 280 QR,1.25,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/526840_oven_simit_bread_280_qr_25022/
2508,DELIFRANCE AG BAGET,2.19,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/220997_delifrance_white_baget_885/
2509,DELIFRANCE DENLI PEHRIZ KRUASSAN,1.85,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/221012_delifrance_denli_diet_croissant_811/
2510,VALESTO BÖRƏK KARTOFLU,0.89,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/463038_valesto_borek_potato_20704/
2511,ABŞERON BULKA KİŞMİŞLİ,0.69,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/459913_abseron_bulka_raisin_20469/
2512,VALESTO BÖRƏK GÖBƏLƏKLİ,0.99,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/463034_valesto_borek_mushrooms_20700/
2513,N1 KEPEKLI COREK 15% 400 QR,0.95,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/kepekli-corek-n1-15-400-gr/
2514,VALESTO BOREK PENDIR VE ISPANAQLI,0.99,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/463029_valesto_borek_cheese_and_spinach_20695/
2515,MAMAM BAKERY PİZZA PENDİRLİ,1.45,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/463883_mamam_bakery_pizza_cheese_20755/
2516,MAMAM BAKERY SIMIT PENDIRLI,1.21,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/459884_mamam_bakery_simit_cheese_20456/
2517,YEDOY ERISDE XENGEL,1,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/y-e-d-o-y-e-r-i-s-d-e-x-e-n-g-e-l/
2518,OVEN SADE BAGET 290 QR,1.15,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/387751_oven_sade_baget_290_qr_14709/
2519,OVEN SIMIT COVDAR,0.99,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/334550_oven_simit_covdar_10925/
2520,VALESTO BOREK TOYUQ ETLI,0.99,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/463027_valesto_borek_chicken_meat_20693/
2521,OVEN TENDIR COREYI 240 QR,0.49,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/526841_oven_tendir_bread_240_qr_25023/
2522,YEDOY SAC LAVAS,0.59,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/y-e-d-o-y-s-a-c-l-a-v-a-s/
2523,N1 PEHRIZ COREYI 300 QR,0.72,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/pehriz-coreyi-n1-300-gr/
2524,OVEN MINI XACAPURI PENDIRLI,0.81,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/334551_oven_mini_xacapuri_cheese_10926/
2525,ABŞERON TWIST KARTOFLU,0.95,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/513375_abseron_twist_potato_24098/
2526,VALESTO BÖRƏK DANA ƏTLİ,1.09,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/463035_valesto_borek_dana_etli_20701/
2527,XUSUSI BATON N1 400 GR,0.75,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/xususi-baton-n1-400-gr/
2528,OVEN BATON COREYI 290 QR,0.7,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/387744_oven_baton_bread_290_qr_14702/
2529,OVEN DOĞRANMIŞ BAGET,0.25,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/387745_oven_dogranmis_baget_14703/
2530,BANU SEKI HALVASI KQ,,UN VƏ QƏNNADI MƏHSULLARI,QƏNNADI MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/pastry/b-a-n-u-s-e-k-i-h-a-l-v-a-s-i-k-q/
2531,MAMAM BAKERY SOR QOGAL,0.79,UN VƏ QƏNNADI MƏHSULLARI,UNLU ŞİRNİYYAT MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/instore-bakery/m-a-m-a-m-b-a-k-e-r-y-s-o-r-q-o-g-a-l/
2532,BRAVO GENCE TENDIR COREYI,0.9,UN VƏ QƏNNADI MƏHSULLARI,ÇÖRƏK VƏ LAVAŞ MƏHSULLARI,https://bravomarket.online/catalog/bakery-and-pastry/bread-and-lavash/bravo-gence-tendir-bread/
